Home,Home Win %,Home Odds,Away,Away Win %,Away Odds
Atlanta Hawks,0.83036673,1.1440728,New York Knicks,0.16963327,5.6003165
Atlanta Hawks,0.074309655,12.784342,Toronto Raptors,0.92569035,1.0262611
Atlanta Hawks,0.088416174,10.74464,Cleveland Cavaliers,0.91158384,1.0421422
Atlanta Hawks,0.4090361,2.3225334,Brooklyn Nets,0.5909639,1.6075431
Atlanta Hawks,0.7163938,1.3260862,Orlando Magic,0.28360617,3.3497157
Atlanta Hawks,0.7803432,1.2174131,Detroit Pistons,0.21965683,4.3249283
Atlanta Hawks,0.41425592,2.2932682,Miami Heat,0.5857441,1.6218687
Atlanta Hawks,0.18380499,5.1685214,Indiana Pacers,0.816195,1.1639376
Atlanta Hawks,0.6233441,1.5240377,Dallas Mavericks,0.37665588,2.522196
Atlanta Hawks,0.66660815,1.425125,Washington Wizards,0.33339185,2.8495
Atlanta Hawks,0.7547349,1.2587202,Portland Trail Blazers,0.24526513,3.8733594
Atlanta Hawks,0.66651684,1.4253204,Brooklyn Nets,0.33348316,2.8487196
Atlanta Hawks,0.4991902,1.9030821,San Antonio Spurs,0.5008098,1.8969277
Atlanta Hawks,0.58203125,1.6322148,New Orleans Pelicans,0.41796875,2.272897
Atlanta Hawks,0.17223501,5.5157194,Chicago Bulls,0.827765,1.1476687
Atlanta Hawks,0.48667032,1.9520401,Utah Jazz,0.5133297,1.8506625
Atlanta Hawks,0.422597,2.2480044,Toronto Raptors,0.577403,1.6452979
Atlanta Hawks,0.18906553,5.0247126,Washington Wizards,0.8109345,1.1714879
Atlanta Hawks,0.16026536,5.927669,Minnesota Timberwolves,0.8397347,1.1313096
Atlanta Hawks,0.3166149,3.0004904,Charlotte Hornets,0.68338513,1.3901385
Atlanta Hawks,0.8273993,1.148176,Memphis Grizzlies,0.17260069,5.5040336
Atlanta Hawks,0.48479187,1.9596038,Cleveland Cavaliers,0.5152081,1.843915
Atlanta Hawks,0.2663709,3.5664558,Detroit Pistons,0.7336291,1.2949322
Atlanta Hawks,0.2404818,3.950403,Los Angeles Lakers,0.7595182,1.250793
Atlanta Hawks,0.3778948,2.5139272,Indiana Pacers,0.62210524,1.5270728
Atlanta Hawks,0.11161718,8.511234,Golden State Warriors,0.8883828,1.0693588
Atlanta Hawks,0.37356737,2.5430486,Phoenix Suns,0.62643266,1.5165237
Atlanta Hawks,0.37711778,2.5191069,Chicago Bulls,0.62288225,1.525168
Atlanta Hawks,0.17913651,5.3032184,Oklahoma City Thunder,0.8208635,1.1573179
Atlanta Hawks,0.20198068,4.70342,Charlotte Hornets,0.7980193,1.1904474
Atlanta Hawks,0.2781469,3.4154615,Philadelphia 76ers,0.72185314,1.3160571
Atlanta Hawks,0.84861475,1.1194714,Orlando Magic,0.15138525,6.27538
Atlanta Hawks,0.3626253,2.619784,Miami Heat,0.6373747,1.490489
Atlanta Hawks,0.05214659,18.217873,Philadelphia 76ers,0.9478534,1.0022646
Atlanta Hawks,0.7280448,1.3048648,Dallas Mavericks,0.2719552,3.4932225
